lnexp_pc_month,hhsize,hhsize2,agehead,agehead2,north,central,rural,nevermarried,sharenoedu,shareread,nrooms,floor_cement,electricity,flushtoilet,soap,bed,bike,musicplayer,coffeetable,iron,dimbagarden,goats,dependratio,hfem,grassroof,mortarpestle,table,clock,ea,EA,hhwght,region,eatype,psu,strataid,lnzline,case_id
7.2877378,4,16,43,1849,0,1,1,0,0,1,4,0,0,0,1,0,0,0,0,0,1,1,.33333334,0,1,1,0,1,89,20803089,283,Centre,Rural,20803089,13,7.5549998,20803089158
7.0376787,2,4,72,5184,0,1,1,0,1,.5,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,89,20803089,283,Centre,Rural,20803089,13,7.5549998,20803089160
6.2315631,6,36,82,6724,0,1,1,0,.80000001,.33333334,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,89,20803089,283,Centre,Rural,20803089,13,7.5549998,20803089164
6.953012,8,64,57,3249,0,1,1,0,.14285715,1,4,0,0,0,1,1,0,0,0,0,0,1,1.6666666,1,0,1,0,0,89,20803089,283,Centre,Rural,20803089,13,7.5549998,20803089170
7.2633843,3,9,25,625,0,1,1,0,0,.5,1,0,0,0,0,0,1,0,0,1,0,0,.5,0,1,0,0,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002007
7.7423925,1,1,68,4624,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002009
6.934412,5,25,55,3025,0,1,1,0,.25,.33333334,0,0,0,0,0,0,0,0,0,0,1,0,.66666669,0,1,1,0,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002033
7.2628932,4,16,25,625,0,1,1,0,.33333334,.33333334,1,0,0,0,0,0,0,0,0,0,0,1,.33333334,0,1,0,0,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002042
7.0324917,4,16,37,1369,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002073
7.690207,3,9,55,3025,0,1,1,0,.5,.5,1,0,0,0,0,0,0,0,0,0,1,1,.5,0,1,1,0,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002074
6.7498221,6,36,56,3136,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002091
6.5817108,7,49,34,1156,0,1,1,0,.5,0,1,0,0,0,0,0,0,0,0,0,1,0,2.5,0,1,0,0,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002122
7.0825658,1,1,57,3249,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002136
7.3222771,4,16,31,961,0,1,1,0,.66666669,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002149
6.989078,4,16,30,900,0,1,1,0,.33333334,.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002169
7.0511699,3,9,48,2304,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002174
6.732234,6,36,50,2500,0,1,1,0,0,.75,1,0,0,0,0,1,0,0,0,0,0,1,.5,1,1,0,1,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002177
8.0726604,2,4,25,625,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002234
7.0088315,5,25,65,4225,0,1,1,0,.5,.66666669,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0,1,1,0,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002242
7.3133421,3,9,29,841,0,1,1,0,0,.5,0,0,0,0,0,0,0,0,0,1,0,0,.5,0,1,0,0,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002246
7.0938063,4,16,32,1024,0,1,1,0,.33333334,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002256
6.9160686,4,16,42,1764,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002288
7.2604699,3,9,38,1444,0,1,1,0,.5,.5,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,1,0,0,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002295
7.5138135,2,4,42,1764,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,2,20804002,283,Centre,Rural,20804002,13,7.5549998,20804002306
7.7283235,6,36,35,1225,0,1,1,0,0,1,4,1,0,0,0,1,1,1,1,1,1,0,2,0,0,1,1,0,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043007
7.4015098,5,25,29,841,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1.5,0,0,0,0,0,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043011
6.4070954,8,64,48,2304,0,1,1,0,.14285715,.25,2,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043054
6.5554519,9,81,37,1369,0,1,1,0,.25,.5,5,0,0,0,0,1,1,0,0,1,1,1,1.25,1,0,1,1,0,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043055
6.8300276,4,16,23,529,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043072
8.1709585,2,4,25,625,0,1,1,0,0,.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043084
6.749299,5,25,57,3249,0,1,1,0,.25,0,2,0,0,0,0,1,0,0,0,0,1,1,4,1,1,1,0,0,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043093
6.9049726,7,49,58,3364,0,1,1,0,.66666669,.25,3,0,0,0,1,1,0,0,0,1,1,1,1.3333334,0,1,1,0,1,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043118
6.9241281,9,81,56,3136,0,1,1,0,.375,.2857143,2,0,0,0,0,1,0,0,0,0,1,0,.2857143,0,1,1,1,0,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043126
7.0361314,7,49,40,1600,0,1,1,0,.16666667,.5,2,0,0,0,0,0,0,0,0,1,1,1,.75,0,1,1,1,0,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043132
6.366755,5,25,58,3364,0,1,1,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1,1,1,0,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043141
6.7260337,4,16,76,5776,0,1,1,0,.33333334,.33333334,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043143
7.1548939,4,16,40,1600,0,1,1,0,.66666669,.5,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043145
6.7284446,6,36,50,2500,0,1,1,0,0,.5,3,0,0,0,0,1,1,1,0,0,0,1,2,0,1,0,0,0,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043151
7.5996399,4,16,29,841,0,1,1,0,.33333334,.5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043173
6.917676,5,25,35,1225,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1,0,0,0,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043220
7.0475736,4,16,40,1600,0,1,1,0,0,.5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043222
8.0178795,2,4,20,400,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043252
7.4690781,4,16,25,625,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043266
7.3342166,6,36,86,7396,0,1,1,0,.2,.60000002,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,43,20804043,283,Centre,Rural,20804043,13,7.5549998,20804043273
7.0577464,3,9,21,441,0,1,1,0,.5,.5,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,1,0,0,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007020
6.2870455,5,25,19,361,0,1,1,0,.5,0,1,0,0,0,0,0,0,0,0,0,1,0,1.5,0,1,0,0,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007026
7.2312813,5,25,34,1156,0,1,1,0,.5,.5,1,0,0,0,0,0,0,1,0,0,1,0,1.5,0,1,1,0,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007036
6.305541,4,16,46,2116,0,1,1,0,.66666669,0,1,0,0,0,0,1,0,1,0,0,1,1,.33333334,0,1,0,1,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007056
6.5961204,7,49,54,2916,0,1,1,0,.33333334,0,1,0,0,0,0,0,0,0,0,0,0,0,.75,0,1,0,0,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007065
6.6037283,4,16,30,900,0,1,1,0,.33333334,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007066
6.906641,4,16,26,676,0,1,1,0,0,.66666669,1,0,0,0,0,0,0,1,0,1,0,1,.33333334,0,1,0,1,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007080
7.3039532,2,4,23,529,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007104
7.3938189,5,25,33,1089,0,1,1,0,.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1,0,1,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007105
6.4759378,4,16,30,900,0,1,1,0,.33333334,.5,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007113
6.9350023,3,9,31,961,0,1,1,0,.5,.5,2,0,0,0,0,0,0,0,0,0,1,0,.5,0,1,0,1,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007126
6.6142368,6,36,31,961,0,1,1,0,.60000002,.5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007135
7.1230297,4,16,25,625,0,1,1,0,.33333334,.5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007136
6.7715616,4,16,62,3844,0,1,1,0,.66666669,0,1,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,0,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007143
7.2787666,4,16,26,676,0,1,1,0,.66666669,.5,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007153
7.2162013,4,16,63,3969,0,1,1,0,.33333334,0,2,0,0,0,0,0,0,0,0,0,1,1,.33333334,0,1,1,1,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007163
6.6214767,4,16,26,676,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007195
7.4955397,1,1,62,3844,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007215
7.2061191,3,9,66,4356,0,1,1,0,.5,.33333334,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,1,1,0,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007224
6.9249716,6,36,32,1024,0,1,1,0,.60000002,.25,0,0,0,0,0,0,0,0,0,0,1,0,.5,0,1,0,0,0,7,20806007,283,Centre,Rural,20806007,13,7.5549998,20806007229
6.3144736,5,25,27,729,0,1,1,0,.25,.5,1,0,0,0,0,0,0,0,0,0,0,0,1.5,1,1,0,0,0,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012014
7.5614853,5,25,54,2916,0,1,1,0,.5,.66666669,3,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012017
7.3224425,4,16,51,2601,0,1,1,0,.33333334,0,3,1,0,0,0,1,1,0,0,1,0,0,.40000001,0,0,1,1,0,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012022
6.7171907,3,9,43,1849,0,1,1,0,1,.5,1,0,0,0,0,0,0,0,0,0,1,0,.5,0,1,0,1,0,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012045
6.3118315,8,64,42,1764,0,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,1.6666666,0,1,0,1,1,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012081
7.5796089,5,25,35,1225,0,1,1,0,.25,1,3,0,0,0,0,1,1,0,0,1,1,0,1.5,0,1,1,1,1,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012098
6.7163153,5,25,46,2116,0,1,1,0,.25,.40000001,2,0,0,0,0,0,0,0,0,0,0,1,.25,1,1,1,0,0,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012143
6.946291,3,9,66,4356,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,1,0,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012148
6.8740802,5,25,44,1936,0,1,1,0,.25,.75,2,1,0,0,0,0,0,1,0,1,0,0,.25,0,0,0,1,1,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012183
5.9774189,7,49,43,1849,0,1,1,0,.16666667,.66666669,2,0,0,0,0,1,1,1,0,0,0,0,1.3333334,0,1,1,1,1,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012207
6.3144655,5,25,23,529,0,1,1,0,.25,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012214
6.576889,6,36,55,3025,0,1,1,0,.40000001,.33333334,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012217
6.355226,4,16,63,3969,0,1,1,0,.33333334,.66666669,1,0,0,0,0,1,0,0,0,0,1,0,.33333334,0,0,1,0,0,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012242
7.4561858,3,9,52,2704,0,1,1,0,.5,0,2,0,0,0,0,1,1,0,0,1,0,0,2,1,1,0,1,0,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012262
6.603817,6,36,36,1296,0,1,1,0,.2,.5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012278
7.5872765,3,9,22,484,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012296
7.2593546,3,9,21,441,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2,1,1,1,0,1,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012305
7.1602902,4,16,23,529,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012311
6.3860154,9,81,58,3364,0,1,1,0,.125,.5,1,0,0,0,0,0,0,0,0,0,1,0,1.25,0,0,1,0,0,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012329
6.6901002,5,25,42,1764,0,1,1,0,.25,.66666669,1,0,0,0,0,0,0,0,0,0,1,0,.66666669,0,1,1,0,0,12,20806012,283,Centre,Rural,20806012,13,7.5549998,20806012346
6.5376801,5,25,38,1444,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.66666669,1,1,0,0,0,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047003
6.8976655,6,36,35,1225,0,1,1,0,.40000001,.5,1,0,0,0,0,0,1,0,0,0,1,1,2,0,1,1,1,0,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047006
6.5515652,3,9,53,2809,0,1,1,0,0,.5,1,0,0,0,0,0,0,0,0,0,1,0,.5,0,1,0,0,0,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047073
6.6077437,4,16,27,729,0,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047075
6.5835996,4,16,24,576,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047082
7.4917727,6,36,37,1369,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,1,0,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047097
6.4125185,3,9,30,900,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047105
6.8182778,3,9,25,625,0,1,1,0,.5,.5,1,0,0,0,0,0,0,0,0,0,1,0,.5,0,1,0,0,0,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047156
7.6538596,4,16,25,625,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047181
7.1881642,4,16,30,900,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047204
7.4404335,1,1,65,4225,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047211
6.634583,2,4,33,1089,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047220
6.6013455,5,25,24,576,0,1,1,0,.5,0,2,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1,0,0,0,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047233
7.8367281,7,49,36,1296,0,1,1,0,.5,.5,1,0,0,0,0,0,1,0,0,0,1,0,2.5,0,1,1,1,0,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047268
7.0688004,6,36,37,1369,0,1,1,0,.40000001,.5,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,1,0,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047279
5.6314654,3,9,27,729,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047288
4.776855,11,121,43,1849,0,1,1,0,0,.40000001,2,0,0,0,0,0,0,0,0,0,0,0,1.2,0,1,1,0,0,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047295
6.513195,7,49,28,784,0,1,1,0,.16666667,.5,1,0,0,0,0,0,0,0,0,0,1,0,2.5,0,1,0,0,0,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047298
6.7235689,8,64,51,2601,0,1,1,0,.42857143,.40000001,2,0,0,0,0,1,1,0,0,1,1,1,.60000002,0,1,1,1,0,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047302
6.665822,4,16,25,625,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,47,20806047,283,Centre,Rural,20806047,13,7.5549998,20806047310
6.809607,5,25,71,5041,0,1,1,0,.25,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016006
7.4778609,3,9,33,1089,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016009
6.5341687,7,49,35,1225,0,1,1,0,0,.75,1,0,0,0,0,0,0,0,0,0,1,0,.75,0,1,1,1,0,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016025
7.4841275,3,9,50,2500,0,1,1,0,0,.33333334,2,0,0,0,1,0,0,0,0,0,0,0,.33333334,1,1,0,0,0,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016026
7.1180391,4,16,29,841,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016038
6.2059793,8,64,51,2601,0,1,1,0,.14285715,0,2,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016040
6.7031722,4,16,50,2500,0,1,1,0,0,.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016051
7.6751618,2,4,79,6241,0,1,1,0,0,.5,2,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016084
8.3526821,3,9,24,576,0,1,1,0,0,1,2,0,0,0,0,1,1,1,0,1,0,0,.5,0,0,0,1,0,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016110
7.4821296,4,16,34,1156,0,1,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016121
7.2871399,3,9,22,484,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016131
7.0369539,5,25,29,841,0,1,1,0,0,.5,1,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1,0,0,0,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016132
7.2077084,3,9,26,676,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,.5,0,1,0,0,0,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016136
6.6954217,5,25,34,1156,0,1,1,0,.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1.5,0,1,0,0,0,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016152
7.0871801,8,64,36,1296,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1.6666666,0,1,1,1,0,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016160
8.109005,2,4,57,3249,0,1,1,0,1,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016166
6.2195001,5,25,31,961,0,1,1,0,.5,.5,2,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1,0,1,0,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016167
6.5000072,4,16,62,3844,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,.33333334,0,1,1,1,0,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016171
6.3769403,5,25,56,3136,0,1,1,0,.25,.5,2,0,0,0,0,0,0,0,0,0,1,1,.25,0,1,0,0,0,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016174
8.0887384,2,4,58,3364,0,1,1,0,1,.5,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,16,20807016,283,Centre,Rural,20807016,13,7.5549998,20807016193
6.914134,6,36,29,841,0,1,1,0,.60000002,.5,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,35,20807035,283,Centre,Rural,20807035,13,7.5549998,20807035006
8.0878105,3,9,22,484,0,1,1,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,.5,0,1,0,1,0,35,20807035,283,Centre,Rural,20807035,13,7.5549998,20807035013
7.5237603,3,9,23,529,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.5,0,1,0,0,0,35,20807035,283,Centre,Rural,20807035,13,7.5549998,20807035034
7.7864337,5,25,27,729,0,1,1,0,.25,.33333334,2,0,0,0,0,0,1,0,0,0,0,0,1.5,0,1,0,0,0,35,20807035,283,Centre,Rural,20807035,13,7.5549998,20807035036
6.7307587,6,36,40,1600,0,1,1,0,.2,.33333334,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,35,20807035,283,Centre,Rural,20807035,13,7.5549998,20807035050
6.4573421,8,64,51,2601,0,1,1,0,.14285715,.80000001,2,0,0,0,0,0,1,0,0,0,0,0,.60000002,0,1,1,0,0,35,20807035,283,Centre,Rural,20807035,13,7.5549998,20807035071
7.4504185,4,16,66,4356,0,1,1,0,0,.5,2,0,0,0,0,1,1,0,0,0,0,1,3,0,1,1,1,0,35,20807035,283,Centre,Rural,20807035,13,7.5549998,20807035075
6.7689328,5,25,30,900,0,1,1,0,.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1,1,0,0,35,20807035,283,Centre,Rural,20807035,13,7.5549998,20807035085
7.0471282,3,9,21,441,0,1,1,0,0,.5,1,0,0,0,0,0,0,0,0,0,0,0,.5,0,1,0,0,0,35,20807035,283,Centre,Rural,20807035,13,7.5549998,20807035091
6.0578084,6,36,34,1156,0,1,1,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,35,20807035,283,Centre,Rural,20807035,13,7.5549998,20807035093
8.3834858,2,4,33,1089,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,35,20807035,283,Centre,Rural,20807035,13,7.5549998,20807035101
7.0088792,3,9,27,729,0,1,1,0,.5,0,1,0,0,0,0,1,0,0,0,0,0,0,.5,0,1,0,0,0,35,20807035,283,Centre,Rural,20807035,13,7.5549998,20807035143
7.1627631,3,9,58,3364,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,.5,1,1,1,0,0,35,20807035,283,Centre,Rural,20807035,13,7.5549998,20807035146
7.3364577,5,25,36,1296,0,1,1,0,.25,.66666669,0,0,0,0,0,0,0,0,0,0,0,0,.66666669,0,1,1,0,0,35,20807035,283,Centre,Rural,20807035,13,7.5549998,20807035148
7.0113225,4,16,29,841,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,35,20807035,283,Centre,Rural,20807035,13,7.5549998,20807035177
7.4953761,3,9,22,484,0,1,1,0,.5,0,1,0,0,0,0,0,0,0,0,0,0,0,.5,0,1,0,0,0,35,20807035,283,Centre,Rural,20807035,13,7.5549998,20807035221
