"","female","married","hhsize","books_age10","maths_age10","language_age10","EduYears","eurod","country_mod","iv009_mod","inc_bin","co007_","co007_mod","country250","country276","country380","country528","country724"
"292884",0,1,2,1,4,2,-0.6,4,380,3,"second","3","2",0,0,1,0,0
"292909",0,1,4,1,2,3,0.04,0,380,5,"third","2","1",0,0,1,0,0
"292942",1,1,3,1,3,3,-0.68,7,380,3,"second","1","1",0,0,1,0,0
"292950",0,1,2,1,2,2,-0.44,1,380,5,"fourth","2","1",0,0,1,0,0
"292981",1,1,2,1,3,4,-0.6,5,380,4,"first","3","2",0,0,1,0,0
"293026",0,0,1,1,1,3,-0.36,0,380,4,"first","2","1",0,0,1,0,0
"293116",0,1,4,1,3,3,-0.36,9,380,1,"fourth","1","1",0,0,1,0,0
"293166",1,1,2,1,3,3,-0.6,0,380,5,"first","3","2",0,0,1,0,0
"293194",1,0,1,2,3,3,-0.36,0,380,4,"first","2","1",0,0,1,0,0
"293200",0,1,4,1,4,2,-0.36,1,380,3,"third","1","1",0,0,1,0,0
"293202",1,1,4,1,3,3,-0.6,5,380,3,"third","1","1",0,0,1,0,0
"293215",0,1,5,5,3,3,0.36,1,380,5,"fourth","4","2",0,0,1,0,0
"293239",0,1,2,1,3,3,0.04,0,380,2,"third","4","2",0,0,1,0,0
"293301",0,1,3,1,4,4,-0.12,8,380,2,"third","3","2",0,0,1,0,0
"293404",0,1,3,1,5,5,-0.6,2,380,5,"third","2","1",0,0,1,0,0
"293417",1,1,2,1,2,3,-0.6,4,380,4,"third","1","1",0,0,1,0,0
"293420",0,1,2,1,3,3,-0.6,3,380,4,"third","1","1",0,0,1,0,0
"293481",1,1,2,1,4,3,-0.6,8,380,4,"fourth","1","1",0,0,1,0,0
"293511",1,1,1,1,3,3,-0.36,1,380,2,"first","3","2",0,0,1,0,0
"293550",0,1,3,1,1,3,-0.36,1,380,4,"fourth","4","2",0,0,1,0,0
"293552",1,1,3,2,1,1,-0.36,2,380,4,"fourth","4","2",0,0,1,0,0
"293592",0,1,3,1,3,3,-0.6,3,380,5,"first","3","2",0,0,1,0,0
"293595",1,1,3,1,3,3,-0.6,5,380,4,"first","1","1",0,0,1,0,0
"293599",0,1,3,1,3,3,-0.6,9,380,4,"first","1","1",0,0,1,0,0
"293660",1,1,2,1,2,2,-0.04,1,380,5,"third","3","2",0,0,1,0,0
"293663",0,1,2,1,3,3,-0.6,0,380,1,"second","2","1",0,0,1,0,0
"293664",1,1,2,1,3,3,-0.6,1,380,1,"second","2","1",0,0,1,0,0
"293672",0,0,1,1,3,3,-0.6,0,380,3,"first","4","2",0,0,1,0,0
"293802",0,1,2,1,3,2,0.12,2,380,5,"fourth","4","2",0,0,1,0,0
"293851",0,1,7,1,2,5,-0.68,8,380,5,"first","2","1",0,0,1,0,0
"293870",0,1,2,2,3,3,-0.36,3,380,4,"second","3","2",0,0,1,0,0
"293872",1,1,2,5,3,3,-0.36,5,380,4,"second","3","2",0,0,1,0,0
"293893",0,1,3,1,3,4,-0.28,0,380,5,"third","3","2",0,0,1,0,0
"294010",1,0,1,1,2,4,-0.6,1,380,4,"first","1","1",0,0,1,0,0
"294076",1,0,2,1,2,3,0.44,3,380,4,"second","3","2",0,0,1,0,0
"294120",1,1,2,3,3,2,0.44,4,380,3,"first","3","2",0,0,1,0,0
"294124",0,1,2,4,5,3,0.6,5,380,3,"first","3","2",0,0,1,0,0
"294172",0,1,3,1,2,2,-0.36,2,380,3,"third","4","2",0,0,1,0,0
"294217",1,0,1,1,3,3,-0.6,0,380,3,"first","4","2",0,0,1,0,0
"294245",0,1,2,1,4,4,-0.6,1,380,5,"third","3","2",0,0,1,0,0
"294272",1,0,1,2,3,3,-0.04,4,380,4,"first","1","1",0,0,1,0,0
"294285",1,1,5,2,3,2,-0.28,2,380,4,"third","2","1",0,0,1,0,0
"294288",0,1,5,1,3,3,0.04,1,380,4,"third","2","1",0,0,1,0,0
"294297",0,1,2,3,4,4,-0.84,1,380,2,"second","3","2",0,0,1,0,0
"294299",1,1,2,1,3,3,-0.6,2,380,2,"second","3","2",0,0,1,0,0
"294331",1,0,1,2,3,3,-0.36,1,380,4,"first","3","2",0,0,1,0,0
"294369",0,1,4,1,3,3,-0.6,0,380,3,"second","2","1",0,0,1,0,0
"294385",1,0,1,1,2,2,-0.36,8,380,3,"fourth","3","2",0,0,1,0,0
"294510",0,1,2,1,3,3,-0.12,1,380,4,"first","2","1",0,0,1,0,0
"294514",1,0,1,2,1,1,0.04,1,380,5,"first","2","1",0,0,1,0,0
"294517",0,1,2,3,4,3,-0.04,1,380,2,"first","2","1",0,0,1,0,0
"294518",1,1,2,2,2,2,-0.6,5,380,2,"first","2","1",0,0,1,0,0
"294534",0,0,3,1,4,3,-0.36,6,380,4,"first","2","1",0,0,1,0,0
"294555",0,1,1,2,3,3,-0.6,2,380,4,"second","2","1",0,0,1,0,0
"294558",0,1,3,1,4,4,-0.84,8,380,2,"second","2","1",0,0,1,0,0
"294565",0,0,1,5,5,3,-0.44,6,380,4,"first","2","1",0,0,1,0,0
"294686",0,1,2,3,3,3,-0.2,3,380,5,"second","4","2",0,0,1,0,0
"294712",0,1,2,1,2,3,-0.36,4,380,5,"third","2","1",0,0,1,0,0
"294714",1,1,2,1,3,3,-0.6,4,380,5,"third","2","1",0,0,1,0,0
"294744",0,1,2,1,4,4,0.04,7,380,1,"third","1","1",0,0,1,0,0
"294816",1,0,2,1,2,4,-0.84,5,380,2,"second","3","2",0,0,1,0,0
"294859",1,0,1,5,2,2,0.36,3,380,2,"third","2","1",0,0,1,0,0
"294864",0,1,2,1,3,3,-0.6,11,380,5,"third","1","1",0,0,1,0,0
"294869",0,0,1,1,4,3,-0.2,1,380,4,"first","2","1",0,0,1,0,0
"294890",0,1,2,1,3,3,-0.12,1,380,4,"fourth","2","1",0,0,1,0,0
"294903",0,1,2,1,3,3,-0.76,6,380,5,"third","1","1",0,0,1,0,0
"294906",0,1,2,1,2,3,-0.36,1,380,5,"first","2","1",0,0,1,0,0
"294918",1,0,1,3,3,3,-0.6,1,380,5,"second","4","2",0,0,1,0,0
"294940",0,0,1,1,2,4,-0.2,3,380,5,"second","3","2",0,0,1,0,0
"294949",1,1,3,2,3,3,-0.36,0,380,5,"first","3","2",0,0,1,0,0
"295033",0,1,3,1,3,4,0.04,2,380,5,"fourth","2","1",0,0,1,0,0
"295050",1,1,2,1,4,4,-1,6,380,4,"second","1","1",0,0,1,0,0
"295098",1,0,1,2,2,2,-0.6,5,380,2,"first","1","1",0,0,1,0,0
"295134",1,1,2,4,3,4,0.04,5,380,4,"fourth","2","1",0,0,1,0,0
"295140",0,1,2,1,1,4,-0.6,6,380,5,"first","1","1",0,0,1,0,0
"295176",1,0,1,2,3,3,0.04,1,380,2,"second","3","2",0,0,1,0,0
"295183",1,0,1,1,3,2,-0.2,6,380,4,"first","2","1",0,0,1,0,0
"295185",0,1,3,1,1,3,-0.6,2,380,5,"fourth","2","1",0,0,1,0,0
"295241",0,1,2,1,3,4,-0.6,5,380,3,"third","2","1",0,0,1,0,0
"295246",1,1,2,2,3,3,-0.6,7,380,3,"third","2","1",0,0,1,0,0
"295265",1,0,1,1,4,3,-0.36,3,380,2,"third","2","1",0,0,1,0,0
"295267",1,1,2,1,3,3,-0.76,0,380,5,"second","1","1",0,0,1,0,0
"295271",0,1,2,1,3,3,-0.84,1,380,5,"second","1","1",0,0,1,0,0
"295291",1,1,4,1,3,3,-0.6,1,380,4,"second","2","1",0,0,1,0,0
"295292",0,1,4,1,3,3,-0.12,0,380,4,"second","2","1",0,0,1,0,0
"295336",0,1,2,2,4,3,0.04,1,380,3,"third","2","1",0,0,1,0,0
"295338",0,1,2,1,3,5,-0.84,1,380,5,"first","2","1",0,0,1,0,0
"295342",1,1,2,1,4,3,-0.76,3,380,5,"first","2","1",0,0,1,0,0
"295371",0,1,3,1,4,3,-0.28,0,380,5,"second","3","2",0,0,1,0,0
"295373",1,1,2,1,1,1,-0.6,3,380,2,"fourth","2","1",0,0,1,0,0
"295374",1,1,2,1,3,3,-0.6,3,380,4,"third","3","2",0,0,1,0,0
"295377",0,1,2,1,3,3,-0.6,1,380,4,"third","3","2",0,0,1,0,0
"295430",1,0,1,1,2,2,0.04,6,380,3,"second","4","2",0,0,1,0,0
"295463",0,1,2,1,2,4,-0.52,4,380,5,"third","3","2",0,0,1,0,0
"295466",1,1,2,1,4,4,-0.6,8,380,5,"third","3","2",0,0,1,0,0
"295571",1,0,2,2,3,3,-0.6,9,380,4,"second","1","1",0,0,1,0,0
"295600",0,1,3,2,2,2,0.28,6,380,3,"fourth","2","1",0,0,1,0,0
"295634",0,1,2,2,3,3,-0.36,4,380,3,"fourth","3","2",0,0,1,0,0
"295635",1,1,2,1,3,3,0.04,3,380,3,"fourth","3","2",0,0,1,0,0
"295708",0,1,2,1,3,5,-0.36,8,380,5,"fourth","4","2",0,0,1,0,0
"295710",1,1,2,1,4,2,-0.36,4,380,5,"fourth","4","2",0,0,1,0,0
"295717",0,1,4,1,1,4,-0.12,3,380,4,"fourth","3","2",0,0,1,0,0
"295785",1,1,3,2,2,2,-0.04,3,380,5,"third","4","2",0,0,1,0,0
"295790",0,1,3,1,2,3,-0.2,0,380,5,"third","4","2",0,0,1,0,0
"295844",0,1,2,1,3,3,-0.68,2,380,5,"third","3","2",0,0,1,0,0
"295869",1,0,1,2,3,3,-0.36,3,380,5,"first","2","1",0,0,1,0,0
"295886",1,0,2,1,5,4,0.04,0,380,4,"third","2","1",0,0,1,0,0
"295891",0,0,1,2,3,3,-0.04,7,380,3,"second","4","2",0,0,1,0,0
"295916",0,1,2,1,3,3,-0.6,0,380,4,"first","3","2",0,0,1,0,0
"295932",0,0,1,2,2,2,0.6,1,380,4,"second","3","2",0,0,1,0,0
"295943",1,0,2,2,2,2,-0.04,3,380,2,"second","2","1",0,0,1,0,0
"295948",1,1,2,1,3,2,-0.6,1,380,4,"first","1","1",0,0,1,0,0
"295976",0,1,4,1,3,3,-0.6,3,380,4,"fourth","2","1",0,0,1,0,0
"296177",1,0,1,1,2,2,-0.6,6,380,4,"first","2","1",0,0,1,0,0
"296188",0,0,1,1,3,3,-0.84,4,380,4,"first","1","1",0,0,1,0,0
"296194",0,1,3,1,3,3,0.04,3,380,3,"third","2","1",0,0,1,0,0
"296250",0,1,4,1,2,2,-0.52,3,380,5,"second","4","2",0,0,1,0,0
"296251",1,1,4,1,5,5,-0.6,3,380,5,"second","4","2",0,0,1,0,0
"296321",1,1,2,2,3,3,-0.36,1,380,3,"fourth","3","2",0,0,1,0,0
"296367",0,1,2,1,3,3,-0.6,1,380,2,"third","4","2",0,0,1,0,0
"296384",0,1,2,2,2,2,0.04,0,380,1,"fourth","4","2",0,0,1,0,0
"296388",1,1,2,3,2,2,0.04,0,380,1,"fourth","4","2",0,0,1,0,0
"296395",1,1,2,5,3,2,0.28,2,380,1,"fourth","3","2",0,0,1,0,0
"296480",1,1,2,3,2,2,-0.6,0,380,2,"third","4","2",0,0,1,0,0
"296483",0,1,2,1,2,3,-0.6,1,380,2,"third","4","2",0,0,1,0,0
"296488",0,1,2,3,2,3,0.04,2,380,4,"third","3","2",0,0,1,0,0
"296493",0,0,1,1,4,4,-0.6,8,380,5,"first","3","2",0,0,1,0,0
"296620",0,0,2,1,3,3,-0.28,1,380,3,"first","3","2",0,0,1,0,0
"296622",0,1,2,1,2,3,-0.36,0,380,2,"fourth","2","1",0,0,1,0,0
"296625",1,1,2,1,3,2,-0.36,0,380,2,"fourth","2","1",0,0,1,0,0
"296639",0,1,3,1,3,3,-0.6,1,380,5,"second","1","1",0,0,1,0,0
"296642",1,1,3,2,3,2,-0.6,3,380,5,"second","1","1",0,0,1,0,0
"296668",0,1,2,1,1,3,-0.36,3,380,4,"fourth","4","2",0,0,1,0,0
"296672",1,1,2,2,3,2,-0.36,2,380,4,"fourth","4","2",0,0,1,0,0
"296779",0,0,1,1,4,4,-0.6,0,380,5,"first","2","1",0,0,1,0,0
"296787",0,1,2,1,2,3,-0.6,3,380,5,"second","2","1",0,0,1,0,0
"296818",1,1,4,1,1,1,-0.28,3,380,4,"fourth","3","2",0,0,1,0,0
"296822",0,1,4,1,3,3,-0.12,1,380,4,"fourth","3","2",0,0,1,0,0
"296842",0,1,2,1,3,3,-0.6,3,380,5,"fourth","3","2",0,0,1,0,0
"296843",1,1,2,1,3,3,-0.36,0,380,5,"fourth","3","2",0,0,1,0,0
"296859",0,0,1,1,4,4,-0.76,0,380,2,"first","3","2",0,0,1,0,0
"296876",0,0,1,2,2,3,0.76,4,380,3,"fourth","2","1",0,0,1,0,0
"296950",0,0,1,1,4,4,-0.6,6,380,4,"first","1","1",0,0,1,0,0
"296971",0,1,3,1,1,5,-0.44,2,380,5,"first","1","1",0,0,1,0,0
"296981",1,0,1,1,5,5,-1,8,380,4,"first","1","1",0,0,1,0,0
"296984",1,1,2,1,2,3,-0.36,2,380,4,"third","2","1",0,0,1,0,0
"296987",0,1,2,1,3,3,0.04,0,380,4,"third","2","1",0,0,1,0,0
"297055",1,0,1,1,3,3,-0.6,1,380,3,"first","2","1",0,0,1,0,0
"297058",0,1,2,1,2,4,-0.2,3,380,3,"second","1","1",0,0,1,0,0
"297095",0,1,4,1,2,3,-0.36,0,380,3,"fourth","4","2",0,0,1,0,0
"297134",0,1,3,1,3,3,-0.6,0,380,4,"second","2","1",0,0,1,0,0
"297166",1,0,1,2,2,2,-0.2,3,380,4,"second","3","2",0,0,1,0,0
"297186",0,1,2,1,3,3,-0.6,2,380,5,"second","2","1",0,0,1,0,0
"297255",0,1,2,1,4,4,-0.36,1,380,4,"third","2","1",0,0,1,0,0
"297257",1,1,2,3,3,2,0.04,2,380,5,"third","2","1",0,0,1,0,0
"297289",0,0,1,1,3,4,-0.36,5,380,4,"second","2","1",0,0,1,0,0
"297291",0,1,2,1,2,2,0.76,2,380,4,"fourth","4","2",0,0,1,0,0
"297295",1,1,2,1,3,3,0.44,12,380,4,"fourth","4","2",0,0,1,0,0
"297366",1,1,2,2,3,3,-0.04,2,380,4,"third","4","2",0,0,1,0,0
"297369",0,1,2,2,2,2,0.36,1,380,4,"third","4","2",0,0,1,0,0
"297410",1,1,2,1,3,3,-0.6,0,380,5,"third","3","2",0,0,1,0,0
"297414",0,1,2,1,3,3,-0.6,3,380,5,"third","3","2",0,0,1,0,0
"297419",0,1,2,3,2,1,-0.36,2,380,5,"second","3","2",0,0,1,0,0
"297463",0,1,2,3,1,1,0.12,7,380,4,"second","2","1",0,0,1,0,0
"297465",1,1,2,3,2,2,-0.12,4,380,4,"second","2","1",0,0,1,0,0
"297485",0,1,2,2,1,1,0.04,5,380,1,"third","3","2",0,0,1,0,0
"297545",0,1,2,2,2,3,0.12,2,380,2,"third","4","2",0,0,1,0,0
"297567",1,1,2,2,3,3,-0.04,4,380,3,"third","4","2",0,0,1,0,0
"297570",0,1,2,1,3,3,0.04,4,380,3,"third","4","2",0,0,1,0,0
"297600",1,0,1,2,4,3,-0.12,2,380,3,"first","1","1",0,0,1,0,0
"297663",0,1,3,1,3,3,-0.6,7,380,5,"third","1","1",0,0,1,0,0
"297685",1,0,1,1,5,3,-0.28,5,380,1,"first","2","1",0,0,1,0,0
"297691",1,0,1,1,3,3,-0.6,2,380,3,"first","2","1",0,0,1,0,0
"297700",1,0,1,1,3,2,-0.04,4,380,5,"second","3","2",0,0,1,0,0
"297721",0,0,1,1,3,3,-0.52,0,380,4,"fourth","2","1",0,0,1,0,0
"297757",0,0,1,1,3,3,-0.6,5,380,4,"second","2","1",0,0,1,0,0
"297770",0,1,3,1,3,2,-0.36,2,380,4,"fourth","3","2",0,0,1,0,0
"297774",1,1,3,3,3,2,0.44,2,380,4,"fourth","3","2",0,0,1,0,0
"297789",1,0,1,1,4,4,-0.76,2,380,3,"first","2","1",0,0,1,0,0
"297862",0,1,2,1,3,2,-0.36,1,380,4,"first","2","1",0,0,1,0,0
"297912",1,1,3,1,4,3,-0.6,3,380,5,"second","1","1",0,0,1,0,0
"297916",0,1,3,1,4,4,-0.6,3,380,5,"second","1","1",0,0,1,0,0
"297917",1,0,1,3,3,3,0.28,7,380,1,"third","4","2",0,0,1,0,0
"297923",0,1,2,1,2,4,-0.36,5,380,4,"first","1","1",0,0,1,0,0
"298006",0,1,4,1,3,3,-0.76,6,380,5,"first","2","1",0,0,1,0,0
"298010",1,1,2,1,2,3,0.04,1,380,4,"fourth","4","2",0,0,1,0,0
"298072",0,1,3,1,3,3,-0.6,0,380,5,"first","2","1",0,0,1,0,0
"298125",1,0,1,3,3,3,-0.12,1,380,3,"first","3","2",0,0,1,0,0
"298159",1,1,2,1,3,3,-0.36,1,380,4,"second","3","2",0,0,1,0,0
"298163",0,1,2,1,3,3,-0.36,0,380,4,"second","3","2",0,0,1,0,0
"298170",0,1,2,1,3,3,-0.36,1,380,3,"third","4","2",0,0,1,0,0
"298235",0,1,2,1,5,5,-0.6,1,380,3,"second","2","1",0,0,1,0,0
"298243",0,1,1,2,3,3,-0.6,1,380,2,"second","3","2",0,0,1,0,0
"298268",0,1,3,1,4,3,-0.44,9,380,5,"second","4","2",0,0,1,0,0
"298270",1,1,3,1,3,4,-0.6,6,380,5,"second","4","2",0,0,1,0,0
"298349",1,1,4,1,2,3,-0.6,0,380,4,"fourth","3","2",0,0,1,0,0
"298402",1,1,2,1,1,3,-0.2,6,380,5,"second","1","1",0,0,1,0,0
"298479",0,1,2,5,2,2,0.04,1,380,4,"fourth","4","2",0,0,1,0,0
"298480",1,1,2,5,2,2,0.2,5,380,4,"fourth","4","2",0,0,1,0,0
"298492",0,1,3,3,2,3,0.04,0,380,3,"fourth","2","1",0,0,1,0,0
"298539",0,1,2,1,3,3,-0.2,4,380,4,"first","2","1",0,0,1,0,0
"298584",1,1,2,3,2,3,0.36,0,380,4,"fourth","4","2",0,0,1,0,0
"298591",0,1,2,3,3,3,0.04,2,380,4,"fourth","4","2",0,0,1,0,0
"298649",0,0,2,1,2,1,0.04,2,380,3,"fourth","3","2",0,0,1,0,0
"298652",1,0,2,2,3,3,0.28,2,380,3,"fourth","3","2",0,0,1,0,0
"298674",1,0,1,2,2,2,-0.12,4,380,2,"second","2","1",0,0,1,0,0
"298686",0,1,2,1,2,2,0.04,3,380,3,"first","1","1",0,0,1,0,0
"298690",1,1,2,1,1,4,-0.36,3,380,3,"first","1","1",0,0,1,0,0
"298721",0,1,2,1,3,4,-0.36,0,380,3,"first","1","1",0,0,1,0,0
"298778",1,1,2,1,3,3,-0.6,7,380,4,"third","3","2",0,0,1,0,0
"298833",1,0,1,3,3,3,0.04,4,380,3,"first","2","1",0,0,1,0,0
"298900",0,1,2,1,2,3,-0.2,2,380,5,"first","1","1",0,0,1,0,0
"298942",1,1,2,1,3,3,0.04,1,380,4,"fourth","1","1",0,0,1,0,0
"298965",1,0,1,1,3,3,-0.36,12,380,4,"first","2","1",0,0,1,0,0
"299081",1,0,1,1,4,4,-0.84,3,380,5,"first","4","2",0,0,1,0,0
"299100",0,1,3,3,2,2,0.36,1,380,3,"fourth","3","2",0,0,1,0,0
"299155",1,0,1,3,3,3,0.04,2,380,4,"second","2","1",0,0,1,0,0
"299198",1,0,1,1,3,3,-0.6,4,380,4,"second","3","2",0,0,1,0,0
"299297",0,1,2,2,2,2,0.44,1,380,4,"fourth","2","1",0,0,1,0,0
"299307",1,0,1,1,5,5,-0.84,3,380,5,"first","2","1",0,0,1,0,0
"299393",0,1,4,1,3,3,-0.36,1,380,4,"first","1","1",0,0,1,0,0
"299395",1,1,2,1,2,2,0.12,0,380,4,"fourth","3","2",0,0,1,0,0
"299397",0,1,2,1,2,3,-0.36,0,380,4,"fourth","3","2",0,0,1,0,0
"299480",1,1,2,1,2,4,-0.6,1,380,5,"third","3","2",0,0,1,0,0
"299482",0,1,2,1,1,4,-0.6,2,380,5,"third","3","2",0,0,1,0,0
"299484",0,0,1,1,4,4,-0.84,9,380,4,"second","1","1",0,0,1,0,0
"299494",0,1,3,1,3,3,-0.36,0,380,4,"second","2","1",0,0,1,0,0
"299514",0,1,2,2,2,3,0.12,3,380,2,"fourth","2","1",0,0,1,0,0
"299516",1,1,2,2,3,3,-0.04,2,380,2,"fourth","2","1",0,0,1,0,0
"299537",0,0,2,1,3,2,-0.28,1,380,3,"first","2","1",0,0,1,0,0
"299552",0,1,3,1,4,3,0.12,0,380,4,"first","2","1",0,0,1,0,0
"299584",1,1,3,1,1,3,-0.6,3,380,2,"first","2","1",0,0,1,0,0
"299588",0,1,3,1,3,3,-0.6,3,380,2,"first","2","1",0,0,1,0,0
"299591",1,1,2,2,2,3,-0.6,1,380,3,"fourth","3","2",0,0,1,0,0
"299597",0,0,1,1,3,3,-0.36,3,380,4,"first","2","1",0,0,1,0,0
"299632",0,1,3,4,2,2,0.52,0,380,5,"fourth","4","2",0,0,1,0,0
"299688",1,0,1,1,3,3,-0.6,4,380,4,"fourth","4","2",0,0,1,0,0
"299705",1,0,1,1,3,3,-0.76,4,380,5,"second","2","1",0,0,1,0,0
"299788",0,1,2,2,2,1,0.04,2,380,3,"fourth","4","2",0,0,1,0,0
"299791",1,1,2,2,3,3,0.04,9,380,3,"fourth","4","2",0,0,1,0,0
"299812",0,1,2,2,4,3,-0.6,1,380,4,"first","3","2",0,0,1,0,0
"299822",0,1,3,1,3,3,-0.36,3,380,2,"third","2","1",0,0,1,0,0
"299831",1,1,1,2,3,3,-0.68,1,380,5,"first","2","1",0,0,1,0,0
"299876",1,0,4,2,3,3,-0.12,1,380,5,"third","4","2",0,0,1,0,0
"299949",1,0,1,1,2,4,-0.68,7,380,4,"first","2","1",0,0,1,0,0
"299972",0,0,1,3,3,3,0.04,1,380,3,"second","2","1",0,0,1,0,0
"300001",1,1,2,1,5,5,-0.36,4,380,5,"first","1","1",0,0,1,0,0
"300011",0,1,2,1,3,3,-0.6,1,380,1,"second","2","1",0,0,1,0,0
"300016",1,0,1,5,3,1,0.04,4,380,2,"second","2","1",0,0,1,0,0
"300024",0,1,3,1,3,3,-0.28,3,380,2,"third","2","1",0,0,1,0,0
"300035",0,0,2,1,3,4,-0.6,3,380,4,"first","2","1",0,0,1,0,0
"300038",1,1,2,1,3,3,-0.36,9,380,4,"first","2","1",0,0,1,0,0
"300055",0,1,3,3,3,2,-0.36,0,380,3,"fourth","3","2",0,0,1,0,0
"300070",0,1,2,1,3,3,-0.36,1,380,5,"first","3","2",0,0,1,0,0
"300084",1,0,2,3,3,3,-0.04,8,380,3,"second","3","2",0,0,1,0,0
"300146",0,1,2,3,3,3,-0.2,1,380,1,"second","3","2",0,0,1,0,0
"300152",1,0,2,1,3,3,0.2,1,380,1,"fourth","3","2",0,0,1,0,0
"300158",0,1,2,1,3,3,-0.04,0,380,1,"fourth","3","2",0,0,1,0,0
"300183",0,1,6,1,3,3,-0.04,2,380,5,"third","2","1",0,0,1,0,0
"300205",1,0,1,1,3,3,-0.6,1,380,5,"first","4","2",0,0,1,0,0
"300273",0,0,1,1,3,3,-0.6,3,380,4,"first","2","1",0,0,1,0,0
"300280",1,1,2,1,4,3,-0.36,0,380,4,"fourth","3","2",0,0,1,0,0
"300284",0,1,2,1,3,4,-0.36,0,380,4,"fourth","3","2",0,0,1,0,0
"300311",1,0,1,2,2,2,-0.36,4,380,3,"third","2","1",0,0,1,0,0
"300366",0,1,2,1,1,3,-0.12,1,380,4,"fourth","3","2",0,0,1,0,0
"300370",1,1,2,2,4,1,-0.6,2,380,4,"fourth","3","2",0,0,1,0,0
"300397",0,0,1,1,5,5,-0.76,7,380,4,"first","1","1",0,0,1,0,0
"300536",0,1,3,3,2,2,-0.6,0,380,3,"first","2","1",0,0,1,0,0
"300564",0,1,3,1,3,3,0.04,3,380,5,"second","2","1",0,0,1,0,0
"300591",0,1,4,3,4,3,-0.6,2,380,5,"third","2","1",0,0,1,0,0
"300614",1,0,1,1,3,3,-0.84,4,380,5,"first","4","2",0,0,1,0,0
"300650",0,0,2,1,3,3,-0.44,2,380,5,"first","3","2",0,0,1,0,0
"300661",0,1,4,1,3,3,-0.36,5,380,4,"first","1","1",0,0,1,0,0
"300673",1,0,2,1,2,2,-0.36,3,380,1,"fourth","4","2",0,0,1,0,0
"300680",1,0,1,2,3,3,-0.6,1,380,4,"first","2","1",0,0,1,0,0
"300685",1,1,2,1,4,2,-0.36,5,380,5,"fourth","3","2",0,0,1,0,0
"300689",0,1,2,1,2,4,0.04,1,380,5,"fourth","3","2",0,0,1,0,0
"300698",0,1,2,1,3,3,0.2,0,380,2,"second","2","1",0,0,1,0,0
"300700",1,1,2,1,3,4,-0.6,3,380,2,"second","2","1",0,0,1,0,0
"300730",0,1,2,2,4,3,-0.36,2,380,3,"second","2","1",0,0,1,0,0
"300810",1,0,1,1,3,2,-0.12,0,380,4,"first","2","1",0,0,1,0,0
"300916",0,1,2,2,3,3,-0.36,3,380,4,"fourth","2","1",0,0,1,0,0
"300942",1,1,2,1,3,3,0.04,2,380,4,"fourth","4","2",0,0,1,0,0
"300943",0,1,2,1,3,3,-0.12,1,380,4,"fourth","4","2",0,0,1,0,0
"300967",0,1,4,2,2,2,-0.6,5,380,2,"third","2","1",0,0,1,0,0
"301078",0,1,2,1,3,3,-0.6,1,380,2,"first","2","1",0,0,1,0,0
"301088",0,1,2,2,1,3,0.04,4,380,5,"fourth","4","2",0,0,1,0,0
"301101",0,0,4,1,5,5,-0.6,5,380,5,"first","4","2",0,0,1,0,0
"301119",1,1,2,1,3,3,0.04,2,380,5,"fourth","4","2",0,0,1,0,0
"301243",1,0,1,1,3,3,-0.6,4,380,1,"first","2","1",0,0,1,0,0
"301300",0,1,1,1,3,3,0.04,6,380,3,"second","3","2",0,0,1,0,0
"301328",1,0,1,1,3,3,-0.76,5,380,3,"first","1","1",0,0,1,0,0
"301335",0,1,3,1,4,2,-0.36,2,380,5,"second","2","1",0,0,1,0,0
"301337",1,1,3,1,3,4,-0.2,4,380,5,"second","2","1",0,0,1,0,0
"301343",1,1,2,4,3,2,0.04,0,380,4,"fourth","4","2",0,0,1,0,0
"301346",0,1,2,3,1,3,0.04,0,380,4,"fourth","4","2",0,0,1,0,0
"301350",1,1,2,1,3,3,-0.76,3,380,5,"second","2","1",0,0,1,0,0
"301352",0,1,2,1,4,4,-0.84,4,380,5,"second","2","1",0,0,1,0,0
"301456",1,1,2,1,3,3,-0.36,7,380,3,"third","1","1",0,0,1,0,0
"301465",0,1,2,1,3,3,-0.36,0,380,3,"third","2","1",0,0,1,0,0
"301474",0,1,2,3,2,2,0.04,0,380,3,"third","3","2",0,0,1,0,0
"301478",1,0,3,1,5,5,-0.84,9,380,3,"first","1","1",0,0,1,0,0
"301491",1,0,1,1,3,3,-0.76,6,380,4,"first","3","2",0,0,1,0,0
"301568",0,1,2,1,2,4,-0.36,4,380,5,"second","2","1",0,0,1,0,0
"301570",1,1,2,1,3,3,-0.36,5,380,5,"second","2","1",0,0,1,0,0
"301621",0,1,2,1,2,3,-0.68,4,380,5,"second","2","1",0,0,1,0,0
"301699",1,1,3,1,3,2,-0.52,1,380,4,"third","3","2",0,0,1,0,0
"301704",0,1,3,1,2,3,-0.52,1,380,4,"third","3","2",0,0,1,0,0
"301740",0,1,2,1,1,1,0.12,0,380,4,"third","3","2",0,0,1,0,0
"301780",0,1,2,3,4,3,0.04,2,380,1,"fourth","3","2",0,0,1,0,0
"301806",0,1,2,1,4,4,-0.68,8,380,5,"second","3","2",0,0,1,0,0
"301809",1,1,2,1,3,4,-0.68,2,380,5,"second","3","2",0,0,1,0,0
"301946",0,1,2,1,3,3,0.04,0,380,2,"third","3","2",0,0,1,0,0
"301950",1,1,2,1,2,2,-0.6,1,380,2,"third","3","2",0,0,1,0,0
